"x","y","FCH","PTC","holdout"
274.022274294495,1656.94906607995,27.1499996185303,85,0
271.288766071361,1656.22551231771,25.4500007629394,89.4031823556294,1
268.094200217389,1648.55696399645,26.6900005340576,84.5813300297906,0
270.923560523884,1649.9713757948,21.7299995422363,67.2815842560434,0
273.429552371134,1655.64283290706,24.6100006103516,82.4273562901964,1
270.593922052695,1655.87655993318,22.3600006103516,100,0
278.655841179074,1657.50881997759,5.07000017166138,75.3732587295319,0
264.26623947993,1647.5591037708,9.18000030517578,47,1
272.450083571716,1655.878468831,23.8199996948242,83.0897835557467,1
274.565846362416,1653.81455106409,8.9399995803833,47,0
276.121253929203,1649.64943872809,6.69999980926514,54.943772689905,1
274.289527644475,1654.32152232867,31.9599990844727,74.3646921349802,0
270.822041622354,1650.06521688802,15.8400001525879,77.3047804862273,0
270.131193503562,1656.78227235037,20.7999992370605,85,1
270.071141867948,1650.36450096323,10.8999996185303,100,0
265.39356327471,1646.30559495075,21.8400001525879,92,0
270.856227652891,1651.70448404103,23.6399993896484,89.6837492965472,1
271.707205287709,1649.61014924247,4.26000022888184,37,0
269.206133357044,1655.28350371368,22.4400005340576,85,1
274.513666904049,1655.03890743528,22.1700000762939,88.4200764883862,1
265.530632194493,1644.04328912497,8.47000026702881,82.3104771144834,1
265.858975879809,1647.08812503432,24.4099998474121,99.7149712127633,1
265.296931750061,1645.4970348089,30.2600002288818,85,0
273.238427512413,1655.5962652646,30.170000076294,85,1
274.358720700728,1656.73637880429,28.1499996185303,85,0
277.887536848495,1653.80257532316,4.65999984741211,63.1926957922881,1
268.594096924136,1655.50598436113,27.5599994659424,84.8245980721113,1
261.398732246391,1645.52525526027,22.9300003051758,96.681456903361,1
277.041090485096,1657.57209557581,13.9399995803833,98.540571715124,1
275.741643111042,1652.84091592363,5.98999977111816,51.4295507710225,1
270.124716762324,1650.47490219688,16.2399997711182,98.7407639707572,0
272.133005091223,1653.21468606459,11.6300001144409,84.8114729119293,0
263.644510181763,1649.95267438677,13.1000003814697,85,0
267.194299661745,1654.78075854589,15.9499998092651,87.1115606310777,0
275.85797008366,1652.85332760889,6.25,28.0789036671563,1
269.632536535014,1653.24864445432,12.5,100,0
270.984040695554,1650.01708883771,17.4099998474121,76.3826744688364,0
273.630354280776,1656.94648960765,16.0300006866455,90.5462119699375,0
273.392650699107,1653.04820179934,3.57999992370605,36.8016035049752,0
277.244401867465,1655.78820485365,11.710000038147,55.7381815851045,0
263.438099875013,1644.42160498897,19.8799991607666,82.2167680807478,0
269.089768917279,1651.84296472847,28.079999923706,83.0982887923911,0
271.959836719871,1652.99993149421,11.4249997138977,83.9333827938496,0
269.925299769813,1648.79179098683,17.829999923706,74.6127388747543,1
273.498333985169,1656.95856671977,13.7200002670288,90,0
261.081020949865,1647.51955291754,14.5299997329712,85,0
266.188010985442,1648.90289932309,6.63000011444092,52.1174810650758,0
271.381394863016,1651.31567276171,10.2150001525879,67.918510288093,1
266.204432575357,1643.85356521929,27.0699996948242,85,1
262.641845920308,1643.79995526537,19.829999923706,82.2837134191701,0
271.055643409451,1654.73520829697,25.6299991607666,84.4001113762774,1
263.421357072667,1646.29109472461,12.3699998855591,86.593107412235,0
272.303793960312,1653.20674924209,12.0900001525879,84.2472204386222,0
270.386835843444,1653.40770100041,15.4799995422363,100,0
266.905433024851,1653.32371268297,12.4899997711182,74.242172796809,1
264.528335850679,1649.51065265924,5.8899998664856,55.5531693642591,0
264.146015669241,1651.13157847116,15.6899995803833,80.0048620977064,1
267.560608657137,1646.57639162708,12.0299997329712,83.8080600082483,1
262.882040292753,1650.23754911331,22.5599994659424,92,0
268.563597528795,1643.0586971939,1.13999998569489,32.1439003241287,1
270.351318828586,1653.49549946413,16.0499992370605,90.921190361544,0
276.18284713129,1652.62629670717,0.97000002861023,43.6855887528809,1
263.38927145992,1650.01698656042,7.19000005722046,55.4255024403334,0
269.858356549555,1651.99047089985,27.7000007629395,84.2880517639792,1
267.851349465572,1646.42425030312,24.1000003814697,83.873924167027,1
267.53780700353,1651.44166631274,21.9599990844727,89.2547816893396,0
274.259799201993,1655.09032034292,21.4799995422363,88.205652900954,1
270.585364545715,1650.44558166541,26.1900005340576,87.0373090267181,0
275.60302447624,1649.97361630689,26.5200004577637,85.0628707033896,1
272.177371557744,1657.57642204371,12.8400001525879,85,0
277.046375645214,1655.80633289274,8.86999988555908,37.6167461602833,0
263.490605140099,1646.37701098003,2.72000002861023,48.1605003357869,0
269.567625353691,1653.85667926272,14.3500003814697,92.108863729549,0
272.583871102752,1654.25723121204,10.8800001144409,88.1705464094918,1
273.165390525105,1653.95294213795,9.57999992370605,71,1
267.946294597246,1649.57489862051,9.55000019073487,82.1693408257561,1
269.095787785287,1651.90903115197,31.2999992370605,85,0
271.820538205118,1653.32525758306,12.9499998092651,84.7861011657283,0
276.576329295857,1654.33000951067,7.51999998092651,65.1950703449232,1
271.840284036947,1651.54785302335,7.78999996185303,53.1531641042961,1
258.931180971208,1648.31028955336,22.2900009155273,82.4555571041829,0
276.199911825321,1652.58886330721,8.85000038146973,56.9145503094075,1
269.069972127689,1655.33438189362,20.3099994659424,87.2047807017958,1
270.899768411674,1655.21576289485,12.8199996948242,87,1
271.855119862741,1656.06355039434,5.78999996185303,73.3045614187683,1
273.683531413547,1653.26243161497,9.72999954223633,52.1900915773876,1
270.069326170859,1656.74949829213,10.0299997329712,85,1
265.700142205029,1648.94236557533,10.8100004196167,71.025966473176,0
278.61501325139,1657.0334486536,3.15000009536743,37,1
267.1664760251,1646.71748540895,23.0799999237061,74.9045601035158,1
259.619963325993,1649.32609063472,9.53999996185303,76,1
268.502741849859,1648.77071212231,1.27999997138977,81.7692492954974,0
280.084605352574,1658.57703587711,21.8099994659424,83.6771221476762,0
275.693587821935,1656.3554621664,1.62999999523163,33.8535674206912,0
259.943107512963,1646.18091045117,19.0900001525879,91.9819499224657,1
271.592525306721,1653.37942157487,12.1700000762939,98.1398289898287,0
273.566701931506,1653.13220155335,3.50999999046326,43.5296817298125,0
271.701333645458,1652.97233395413,15.1400003433228,80.5920477611668,0
273.688931378304,1648.80104058004,29.9500007629395,85.275554147427,0
270.713897850105,1655.73236272736,30.9300003051758,90.2847052702247,0
277.323125721526,1656.39846731455,17.7000007629395,74.4619483642805,0
270.794533312327,1653.75217574866,34.1300010681152,84.6021102079501,0
274.236184132825,1653.59618791404,5.42000007629394,22.9638927059791,1
268.339140253571,1644.30408962013,21.4799995422363,85.1596872986503,0
273.557668484782,1653.70695482227,11.1099996566772,77.2927348775828,1
268.256256950144,1655.73157877399,20.3700008392334,81.7206241923536,1
261.514563880108,1645.41986818769,27.1000003814697,70.074192412273,1
269.701956195007,1650.63911522417,6.80999994277954,57.9707213736937,0
269.517383084633,1652.49052822011,23.5100002288818,92,1
271.194041048409,1651.47885712439,33.4900016784668,87,1
268.1691386674,1652.75214889153,18.3700008392334,90.5908120791608,1
264.552967473812,1645.73158745259,14.9700002670288,78.4767451398463,0
270.874675984273,1651.65411472587,24.2999992370606,90,1
265.945297427162,1647.13660561843,23.4200000762939,92.2104087672675,1
262.293823506908,1643.6318868348,20.7700004577637,70.0194763186258,0
278.633614297286,1657.34944418641,4.30999994277954,45.4010854922815,0
267.526426975071,1648.36545858486,23.8700008392334,87.0396555349413,0
274.129239205607,1648.71718001682,24.2900009155273,78.1876547524421,0
269.474361269097,1652.1588177002,24.5400009155273,94.246423012251,1
269.686063518065,1649.93082619346,9.84000015258789,91.3553051818909,0
276.444101115784,1659.61485694858,25.6800003051758,81,0
273.573632632658,1657.11052498207,22.8700008392334,92.3436560823927,0
262.64525407521,1650.25149075,16.2600002288818,52.5823174746768,0
263.334809403719,1650.03733487668,14.9700002670288,77.9955545168639,0
274.651374542073,1650.31696188574,13.5500001907349,76.8519686179152,1
269.635480006397,1652.24144773436,9.31999969482422,88.0395731807997,1
270.516087880817,1653.42150261226,16.9099998474121,100,0
274.528138167907,1656.7413744885,15.5100002288818,96.7386676125228,0
277.786266241957,1655.61049060216,14.1599998474121,82.425925998536,0
268.998027363252,1653.92669016478,7.61999988555908,93.0057757539054,0
271.425379646796,1653.23073164783,9.89999961853027,99.6930840401572,0
270.76158855417,1646.95752476549,14.9200000762939,57.4869261294903,0
271.324781934315,1656.25552539498,23.920000076294,82.0120477834387,1
275.027155386874,1654.26939404739,26.0900001525879,73.5757182559865,0
265.507003873119,1652.21912493843,4.5,45.5111600500842,0
262.420527386272,1645.13724086805,10.3999996185303,56.655709629568,1
269.864821546475,1648.74607646104,17.1000003814697,66.4931451475141,1
264.399578250613,1649.61465730547,14.5299997329712,61.1129315129193,0
278.657823040438,1659.9425665329,21.2399997711182,87.352726729872,1
272.651272961318,1652.89055955101,10.5,44.874061471742,0
273.795717838079,1653.31365868044,13.3299999237061,64.6619612143142,1
276.964457999105,1654.12281214442,12.8500003814697,69.5328847456162,1
277.550095732923,1653.77966637678,5.36999988555908,46.3612698205617,1
273.431678029777,1653.78509851484,5.17999982833862,40.5458608910441,1
271.093292629463,1651.07555421505,9.55000019073487,51.3143464268185,0
268.470478818511,1648.95046001658,13.8199996948242,73.1206782822808,0
264.072614595398,1651.08447889414,14.7200002670288,83.4667953716902,1
270.421301508803,1654.43196011198,20.7099990844727,86.9161406810609,0
268.643548315812,1657.36916975045,23.4400005340576,83.1766530803948,1
278.715663473558,1657.07035059013,3.75999999046326,35.0887606388521,1
272.796948079399,1655.07811424212,13.039999961853,79.1220726751327,0
279.255045233129,1659.61375627066,19.2700004577637,87,1
262.414997354367,1645.1889932122,12.5900001525879,65.7250755773857,1
275.259445231096,1654.54278282693,17.3899993896484,85.7609627321207,1
277.947515587795,1653.73046593907,19.3199996948242,78.9606935891793,1
261.04501502886,1647.48953194536,16.6299991607666,85.3387808070601,0
273.24394869351,1652.84914596091,20.039999961853,87,0
275.47826119666,1648.32463682651,14.75,10.2102802246809,0
264.873862661962,1650.80373788186,11.4899997711182,72.1066451743287,1
276.107792351881,1657.86504059783,18.75,85.9689816848064,1
275.028479001197,1656.58542419571,1.95000004768372,20,0
267.736690088264,1653.00689828548,10.1800003051758,85,1
277.886706235204,1650.62288547931,1.50999999046326,9.16162366459425,0
261.407028432364,1645.44762746899,21.9400005340576,90.1636185050011,1
275.47039376296,1654.52603867437,19.3400001525879,82.9472458615686,1
270.984655168195,1653.56312531059,20.670000076294,88.9726715900286,0
269.777168147138,1656.91455603706,23.9799995422363,87.4038142392842,1
276.576996329995,1659.47203441247,33.2599983215332,85,0
269.085419261311,1649.43486828585,9.4249997138977,82.834603905044,0
262.958494147276,1644.01701207271,15.9200000762939,85,0
267.973246866682,1648.46553160658,24.1900005340576,88.267499953974,0
275.806597941729,1654.92827036778,10.1700000762939,59.9180315840573,1
262.588531556247,1645.15520190943,7.80999994277954,46.8377164031495,1
277.283086311483,1652.11560534178,22.3400001525879,49.8128968030214,1
267.559583540767,1648.05495114072,29.8899993896484,88.235908741062,0
275.362667093033,1656.51641222091,2.75999999046326,31.9989819179464,0
269.307304349364,1657.15221963798,6.94000005722046,78.1375788760013,1
266.676572743671,1651.7945381987,23.3500003814697,90.4622959917372,0
265.583707198816,1644.03587461016,7.46999979019165,78.4890727762133,1
270.511779335406,1654.4416213282,18.4699993133545,92.3381628177811,0
264.019922648234,1645.94941715871,4.32000017166138,67.8643265696553,0
264.063133737508,1649.82731414137,13.289999961853,82.6384065512235,0
271.849502873792,1654.40126865114,21.3799991607666,97.5191264698825,1
268.87000826552,1642.88204299618,16.9300003051758,82.4149152810524,1
261.503050480368,1648.58533426475,10.9799995422363,45,1
272.519109332784,1655.23163428529,17.6399993896484,85,0
261.328124642421,1648.63205648126,11.539999961853,45,1
272.418465544162,1655.19472252269,17.2800006866455,77.7010057576001,0
273.122096260439,1655.5838484756,28.0200004577637,85,1
269.666673318402,1653.17378321867,13.4899997711182,100,0
279.048733225696,1659.70950535216,21.5,87.3386001966952,1
261.515248316581,1643.82345230005,26.3099994659424,84.3769380896042,0
271.461035179159,1657.91862397703,26.5900001525879,91.120332921449,0
261.873219164103,1648.54640143285,4.13000011444092,69.9980092176459,1
264.072808948312,1649.73675297532,11.6800003051758,57.0231275120247,0
271.348143515155,1651.25978314706,11.539999961853,85.4512524893084,1
271.958487569509,1651.66515076409,9.85000038146972,48.2039925485196,1
264.267057420471,1644.61489835642,22.6399993896484,69.420155286023,1
264.194216910047,1645.0520364679,23.920000076294,73.3588226230654,0
268.140676885024,1647.99925673785,23.3099994659424,91.795711424222,0
272.477126563914,1651.0924440564,8.60999965667725,59.4415328962601,1
260.517208014199,1649.0033242413,21.2999992370605,83.1545473257701,1
272.332949580263,1646.19620359405,5.67000007629394,45.9766101179994,0
270.432348890732,1654.32846571647,3.17000007629394,96.3040909851416,0
268.052553130804,1644.41742402108,19.9799995422363,57.8123286859132,0
271.526019753629,1653.26764541972,11.4099998474121,100,0
273.388259577669,1652.35424808802,6.61500000953674,45.4682813303978,0
271.017409751081,1653.50120043983,30.9200000762939,87.2938680751566,0
266.614662873933,1653.47582854676,24.9699993133545,85,1
278.563308857916,1657.02793437373,3.01999998092651,38.5307110512155,1
261.706837562459,1647.16773382116,25.0900001525879,72.6407571695493,0
277.235739794434,1659.42455588213,33.5200004577637,81.0080516375101,0
268.683212524991,1657.24256958228,20.9799995422363,86.8887574726901,1
273.143806483798,1655.62541793612,32.1199989318848,85,1
259.687827006583,1649.42494409116,13.6000003814697,77.5380695030624,1
272.476814459207,1655.75048222492,14.8800001144409,85.0841624121684,1
267.082917375681,1646.64312997724,21.579999923706,80.4746486312943,1
269.717135065799,1655.27265604726,30.3700008392334,92,1
269.789597360266,1656.79812947126,13.8699998855591,84.4731510629698,1
270.06590741225,1654.57718910885,31.0499992370605,71,0
270.575590277031,1650.169752083,13.2600002288818,90.2836181103098,0
270.826184282041,1650.0264039372,20,83,0
272.269284761352,1647.77277701984,16.6700000762939,84.335435531543,1
271.763045414644,1649.57685526034,4.25,34.5910231003538,0
260.062856549657,1647.75089248255,22.0900001525879,80.0501724147529,0
268.25211296339,1655.77038800455,22.3400001525879,83.3388277981741,1
264.538010454908,1649.42009088049,5.30000019073486,65.5353172235327,0
268.381107144264,1647.82865688069,23.5200004577637,100,0
262.866835251923,1645.11952441596,11.6999998092651,73.426723084867,1
259.542707721305,1647.97005448201,23.5200004577637,85,0
260.623366365636,1648.9885063243,23.0200004577637,72.9871711972873,1
271.514973969303,1653.37114194347,14.460000038147,98.7302949308981,0
263.875278149296,1644.97868906122,17.7199993133545,86.3914226879133,0
277.808604636137,1653.80724058992,15.289999961853,62.1426476895085,1
274.355352641189,1648.55811574172,9.21000003814697,82.3896448515162,0
279.521195600785,1658.0982838171,19.7099990844727,85,0
268.006401385086,1648.15502399846,28.7999992370605,87,0
273.841385759118,1650.55764486527,1.32000005245209,14.4878807598725,1
267.362117229325,1646.47667244423,17.6599998474121,54.6822077377952,1
276.527963365361,1655.7641130807,12.789999961853,85,0
275.933040229388,1653.620241377,9.18000030517578,71.9135615417838,0
272.987196217346,1653.90775310412,14.9200000762939,87,1
269.957584596185,1655.10207220024,19.9099998474121,97.1147174578387,1
270.231730586208,1648.61514879087,3.80999994277954,64.0938658658182,1
274.885244839027,1654.98697018339,19.2800006866455,88.834554077747,1
271.084028163922,1653.97935133607,15.0600004196167,82,0
270.69952774376,1654.0298872618,18.0100002288818,98.9667049484327,0
275.775733791686,1655.09507202469,9.07999992370605,57.0096935152367,0
269.863351368244,1654.88266311723,23.7700004577637,76.3603755799092,1
269.265767454435,1648.96997631226,29.6200008392334,87.0437524051181,1
268.814030719149,1645.97747757952,15.2399997711182,66.8512457857529,1
274.841808267907,1658.58039429359,18.8600006103516,85.1156393093987,1
271.236869040358,1654.13959763461,14.0200004577637,94,0
269.699874548175,1649.80144999536,12.4300003051758,48.5300751358348,0
261.151592522295,1644.04628975885,26.7700004577637,100,0
272.282160601769,1657.57452467343,24.170000076294,86.7085321487808,0
273.359523767532,1654.70638426807,23.8600006103516,85,0
269.456870881106,1643.87385257718,20.7999992370605,84.1921343961731,0
271.259729472566,1653.43548175851,28.6399993896484,92.1186511159286,0
271.791142608713,1646.3739061408,15.5,73.503715413025,0
270.42611195894,1656.59133962807,9.07999992370605,83.9918832699876,1
267.705934620638,1646.31711606428,1.97000002861023,79.0665649086158,1
270.152521467263,1654.01073049379,20.7299995422363,92.9082876835872,0
268.84213388784,1647.5507621932,24.3799991607666,93.3153486487698,0
272.284465909058,1653.3878688338,7.01000022888184,65.3526277225869,0
270.750140348596,1656.49510005855,10.2399997711182,75.1325636168319,1
278.583801290052,1657.44880190384,2.84999990463257,45.1253460279862,0
275.931686832841,1659.63868906104,10.4499998092651,94.2388851666368,0
263.951641716045,1646.09914799878,9.47999954223633,81,0
269.910073039716,1656.77174357144,28.3400001525879,85,1
271.169460415998,1651.09677161913,9.5600004196167,84.3837210929953,0
272.506924088251,1657.42842992457,18.8999996185303,82.3608095326461,0
266.54317978406,1651.81954032528,21.3600006103516,89.038744169136,0
267.250006701646,1644.71118621327,18.7600002288818,21.3422665142018,0
264.161219311883,1650.9892706918,15.4799995422363,85,1
262.241280589676,1646.93699289924,22.5400009155273,87,0
264.637074640571,1650.81768657135,17.5300006866455,66.9227989548591,1
271.951383141948,1655.40654242109,36.2700004577637,85,0
278.78057743717,1658.7912354904,27.0900001525879,85,0
273.719674040998,1653.65882352001,27.2099990844727,82.6282995591464,1
270.5180760542,1653.89275318178,25.6299991607666,87,0
269.382096788646,1650.69655019366,15.3400001525879,81.3065060419688,0
273.666344483002,1648.89022740897,23.3199996948242,77.9849106880526,0
272.421471057547,1655.90158248221,15.3199996948242,83.0897835557467,1
271.330134544614,1646.65183062402,22.5799999237061,78.1147159478627,0
275.3381046476,1653.80536726597,5.40999984741211,9.39522084353297,0
277.02697984482,1652.31072612253,11.1400003433228,4.18774577398502,1
260.31230903479,1645.9063384536,11.3400001525879,99,1
272.015797192034,1653.33301846408,11.4700002670288,81.9541136119061,0
271.047817518611,1656.27829013483,14.2700004577637,24.2596560891774,1
274.350782761845,1655.21778746166,32.4799995422363,85,1
279.457293594546,1656.613000017,25.6900005340576,46.0344837938668,1
271.286331505059,1649.87925827553,20.8600006103516,83,0
263.126203779662,1645.01639189896,17.4699993133545,77.3179528459906,1
268.992939198165,1657.15789665235,23.4699993133545,85.2499853673886,1
271.266862063197,1654.10354696686,12.7700004577637,98.0424523659068,0
270.534983279308,1651.77486052828,26.4300003051758,87.3993603529816,1
278.951958430873,1656.93854422415,10.960000038147,90.6663442334045,1
270.878877140165,1653.32939553281,12.0799999237061,100,0
274.268935766234,1653.53426084426,4.90000009536743,47,1
272.01225435335,1649.44643816027,7.07999992370605,52.0673409565453,0
268.559071050687,1655.71158708863,16.4400005340576,67.0031465415747,1
262.365408166449,1646.7539799742,12.2700004577637,84.1200700653353,0
266.362275191205,1643.84425822729,25.2999992370605,6.94166379130945,1
269.60684573363,1650.55044812556,12.9300003051758,80.0821090473814,0
263.361107164462,1644.8975569463,9.6899995803833,35.7432891288772,1
273.061382415378,1650.76226189333,7.09000015258789,72.3007262646905,1
268.221722238844,1654.34097593127,6.69000005722046,55.9903624574181,0
261.517837245058,1648.69159702707,15.2200002670288,67.3568962795786,1
267.172263274939,1647.76494965201,20.5400009155273,91.2914949698997,0
259.376556930063,1648.05696612033,20.3099994659424,78,0
270.063246066773,1650.1935522668,5.1100001335144,55.7125116334106,0
259.943776188043,1647.764327907,14.289999961853,85,0
266.83339007899,1647.38852220664,22.2600002288818,93.3072439392859,0
273.722216357046,1656.9432100551,23.4899997711182,90,0
275.048127117925,1654.80808781858,29.2199993133545,83.8152257831895,1
272.738365967545,1652.44189464576,12.0900001525879,57.4947898240881,0
263.922408786833,1647.7186359338,10.9899997711182,63.1158168976076,1
264.111977326874,1644.59832307567,21.3600006103516,67,1
265.926448447807,1645.35493040675,20.6299991607666,72.0517059139624,0
274.142542629797,1647.12216268423,15.8699998855591,85,1
264.788239067403,1647.44478172577,10.8100004196167,73.3609458634368,1
270.788351082857,1654.66741619511,20.2900009155273,88.8434061424213,1
266.324887212845,1643.82717716843,28.6000003814697,54.5116724666666,1
271.868545734627,1656.1827391427,24.4300003051758,84.930688618539,1
272.148402307596,1649.39554669575,8.64999961853028,50.0805559900247,0
269.868447242423,1653.36542893402,15.0299997329712,86.2405563651397,0
262.42792075805,1645.19037484809,12.2299995422363,65.7250755773857,1
269.636416542126,1643.90611404466,8.22999954223633,3.83123063668609,0
275.22858465688,1658.38616210282,13.5799999237061,85.7895763017237,1
273.594937178434,1650.66219160548,22.1499996185303,78.4232516591437,1
276.706246142811,1652.49895064203,12.1300001144409,33.6295984264831,1
265.979923571826,1647.17956225826,23.8400001525879,97.7175307770268,1
277.053782943233,1655.85945933473,7.07000017166138,55.8472495039574,0
267.367881147773,1653.03292206943,16.2399997711182,85.6501315677268,1
278.257981349768,1655.47762582183,8.76000022888184,59.2469230007196,0
274.726895974329,1648.50616821424,16.1000003814697,85,0
268.702221502032,1652.53431316251,21.8099994659424,85.4895148097227,1
279.689402502829,1658.48256162851,18.8299999237061,90.3827830076701,0
270.408762965448,1654.18202012176,8.71000003814697,93.6694719689623,0
270.411324595654,1650.36157236687,11.2700004577637,96.5413985667545,0
278.569068061148,1655.37996278708,8.76000022888184,74.6987854085736,0
278.244806363942,1657.07246819844,6.80999994277954,38.3082339296956,1
266.660394828984,1651.7012167993,23.0900001525879,87.8905876445141,0
265.667260590091,1644.11023385026,12.3500003814697,67.7287240167889,1
274.337857113252,1655.21640805882,30.329999923706,85,1
271.150035606204,1653.97331459757,14.5500001907349,94.2326087218588,0
266.065677818262,1648.82440172481,12.2299995422363,76,0
266.060350973064,1653.76987993495,23.4799995422363,78.2870101739816,1
263.278964995699,1650.07062034297,20.2900009155273,85,0
266.462246873195,1645.11120414264,19.5400009155273,81.6081104062549,0
263.512502114354,1649.96473401142,10.8800001144409,63,0
270.210991189149,1647.09501549396,20.7800006866455,81.24971867818,0
263.464011622342,1644.79078313195,8.40999984741211,51.7335421999916,1
275.851348333315,1653.65077872047,10.2299995422363,75.8467107864718,0
269.159223846174,1645.80497274017,8.57999992370605,0.39839201342048,1
273.262445940712,1647.40771239204,25.6299991607666,76.5030592346564,1
266.143489304762,1652.01235900181,10.1300001144409,74.0787499565142,0
269.64423850812,1650.56752645958,12.3000001907349,71.3681028500319,0
271.021507634034,1654.81006872431,25.2800006866455,89.8197207667138,1
263.960439910923,1651.03323494531,17.6900005340576,85,1
275.148061500315,1651.66537656025,3.04999995231628,7.54635516721755,0
266.660660975252,1646.92515776029,19.0499992370605,82,1
274.46119516325,1654.18283034294,31.5799999237061,88.3503191234401,0
268.171901406925,1652.72627492303,14.5600004196167,88.6583617525213,1
274.93298145051,1651.72093460708,3.80999994277954,37.8895397230232,0
263.93706287055,1644.64505750141,6.40000009536743,29.7842164374161,1
270.543825291155,1656.59082507678,9.03999996185303,82.4137138539615,1
277.640191575623,1657.34815889514,21.7000007629395,29.6002419864568,1
266.532804215625,1646.89841144326,24.920000076294,84.1969507442404,1
280.156647989063,1658.63705167304,17.9599990844727,81.7581012116682,0
266.307652443354,1645.21245970822,18.3999996185303,81.9554837493536,0
265.145860963144,1649.23643452943,10.6199998855591,61.1439422318898,0
263.972858607232,1646.02290129567,13.6000003814697,60.363320414902,0
276.259137991603,1655.34290988667,7.55999994277954,45,0
275.296261148383,1651.74661458895,4.90000009536743,39.2355013714828,0
265.211098632986,1645.56637744515,23.3500003814697,81.0150378180668,0
267.194820392018,1653.18453173544,30.3700008392334,90,1
270.165555537524,1654.37848237445,25.6700000762939,87,0
270.479558130955,1648.49767373217,5.42000007629394,36.7212676899702,1
280.215596615042,1658.32933085699,20.2099990844727,85,0
261.111440319507,1644.05508235936,22.6200008392334,99.6214461976458,0
270.791510000732,1648.2692756791,2.01999998092651,52.6291450809242,1
271.405745760025,1655.37445814598,24.8899993896484,87.52434541726,0
259.213647916304,1648.23582072478,15.4300003051758,85,0
268.659302706895,1652.56898279849,22.9400005340576,84.7943219246188,1
274.602295695606,1648.57138393965,11.9799995422363,85,0
263.994285100752,1644.59882965993,10.0900001525879,75.6429136894749,1
272.68627251532,1654.03264413464,4.42999982833862,33.1263349374756,1
275.592888390704,1654.97088930283,11.3400001525879,92.1814496043756,1
269.486894812187,1652.40876450916,23.4599990844727,92,1
264.100228595256,1645.93182901806,18.75,63.9251258199558,0
270.138603261573,1653.77372601716,16.1700000762939,91.345951389266,0
261.171216217511,1645.69721436059,22.4099998474121,97.6529734724887,1
